code,description,chapter,chapter_desc,section,section_desc,inclusion_terms,includes,excludes1,excludes2,use_additional_code,code_first,notes,seven_char_note,seven_char_def_extensions,seven_char_def_notes,parent_codes
V21,Motorcycle rider injured in collision with pedal cycle,20,External causes of morbidity (V00-Y99),,Motorcycle rider injured in transport accident (V20-V29),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V21'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V22,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle,20,External causes of morbidity (V00-Y99),,Motorcycle rider injured in transport accident (V20-V29),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V22'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V23,"Motorcycle rider injured in collision with car, pick-up truck or van",20,External causes of morbidity (V00-Y99),,Motorcycle rider injured in transport accident (V20-V29),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V23'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V24,Motorcycle rider injured in collision with heavy transport vehicle or bus,20,External causes of morbidity (V00-Y99),,Motorcycle rider injured in transport accident (V20-V29),[],[],['motorcycle rider injured in collision with military vehicle (V29.818)'],[],[],[],[],['The appropriate 7th character is to be added to each code from category V24'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V25,Motorcycle rider injured in collision with railway train or railway vehicle,20,External causes of morbidity (V00-Y99),,Motorcycle rider injured in transport accident (V20-V29),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V25'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V26,Motorcycle rider injured in collision with other nonmotor vehicle,20,External causes of morbidity (V00-Y99),,Motorcycle rider injured in transport accident (V20-V29),[],"['collision with animal-drawn vehicle, animal being ridden, streetcar']",[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V26'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V27,Motorcycle rider injured in collision with fixed or stationary object,20,External causes of morbidity (V00-Y99),,Motorcycle rider injured in transport accident (V20-V29),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V27'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V28,Motorcycle rider injured in noncollision transport accident,20,External causes of morbidity (V00-Y99),,Motorcycle rider injured in transport accident (V20-V29),[],"['fall or thrown from motorcycle (without antecedent collision)', 'overturning motorcycle NOS', 'overturning motorcycle without collision']",[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V28'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V29,Motorcycle rider injured in other and unspecified transport accidents,20,External causes of morbidity (V00-Y99),,Motorcycle rider injured in transport accident (V20-V29),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V29'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V30,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal,20,External causes of morbidity (V00-Y99),,Occupant of three-wheeled motor vehicle injured in transport accident (V30-V39),[],[],['three-wheeled motor vehicle collision with animal-drawn vehicle or animal being ridden (V36.-)'],[],[],[],[],['The appropriate 7th character is to be added to each code from category V30'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V31,Occupant of three-wheeled motor vehicle injured in collision with pedal cycle,20,External causes of morbidity (V00-Y99),,Occupant of three-wheeled motor vehicle injured in transport accident (V30-V39),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V31'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V32,Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle,20,External causes of morbidity (V00-Y99),,Occupant of three-wheeled motor vehicle injured in transport accident (V30-V39),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V32'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V33,"Occupant of three-wheeled motor vehicle injured in collision with car, pick-up truck or van",20,External causes of morbidity (V00-Y99),,Occupant of three-wheeled motor vehicle injured in transport accident (V30-V39),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V33'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V34,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus,20,External causes of morbidity (V00-Y99),,Occupant of three-wheeled motor vehicle injured in transport accident (V30-V39),[],[],['occupant of three-wheeled motor vehicle injured in collision with military vehicle (V39.81)'],[],[],[],[],['The appropriate 7th character is to be added to each code from category V34'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V35,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle,20,External causes of morbidity (V00-Y99),,Occupant of three-wheeled motor vehicle injured in transport accident (V30-V39),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V35'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V36,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle,20,External causes of morbidity (V00-Y99),,Occupant of three-wheeled motor vehicle injured in transport accident (V30-V39),[],"['collision with animal-drawn vehicle, animal being ridden, streetcar']",[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V36'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V37,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object,20,External causes of morbidity (V00-Y99),,Occupant of three-wheeled motor vehicle injured in transport accident (V30-V39),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V37'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V38,Occupant of three-wheeled motor vehicle injured in noncollision transport accident,20,External causes of morbidity (V00-Y99),,Occupant of three-wheeled motor vehicle injured in transport accident (V30-V39),[],"['fall or thrown from three-wheeled motor vehicle', 'overturning of three-wheeled motor vehicle NOS', 'overturning of three-wheeled motor vehicle without collision']",[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V38'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V39,Occupant of three-wheeled motor vehicle injured in other and unspecified transport accidents,20,External causes of morbidity (V00-Y99),,Occupant of three-wheeled motor vehicle injured in transport accident (V30-V39),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V39'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V40,Car occupant injured in collision with pedestrian or animal,20,External causes of morbidity (V00-Y99),,Car occupant injured in transport accident (V40-V49),[],[],['car collision with animal-drawn vehicle or animal being ridden (V46.-)'],[],[],[],[],['The appropriate 7th character is to be added to each code from category V40'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V41,Car occupant injured in collision with pedal cycle,20,External causes of morbidity (V00-Y99),,Car occupant injured in transport accident (V40-V49),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V41'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V42,Car occupant injured in collision with two- or three-wheeled motor vehicle,20,External causes of morbidity (V00-Y99),,Car occupant injured in transport accident (V40-V49),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V42'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V43,"Car occupant injured in collision with car, pick-up truck or van",20,External causes of morbidity (V00-Y99),,Car occupant injured in transport accident (V40-V49),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V43'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V44,Car occupant injured in collision with heavy transport vehicle or bus,20,External causes of morbidity (V00-Y99),,Car occupant injured in transport accident (V40-V49),[],[],['car occupant injured in collision with military vehicle (V49.81)'],[],[],[],[],['The appropriate 7th character is to be added to each code from category V44'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V45,Car occupant injured in collision with railway train or railway vehicle,20,External causes of morbidity (V00-Y99),,Car occupant injured in transport accident (V40-V49),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V45'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V46,Car occupant injured in collision with other nonmotor vehicle,20,External causes of morbidity (V00-Y99),,Car occupant injured in transport accident (V40-V49),[],"['collision with animal-drawn vehicle, animal being ridden, streetcar']",[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V46'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V47,Car occupant injured in collision with fixed or stationary object,20,External causes of morbidity (V00-Y99),,Car occupant injured in transport accident (V40-V49),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V47'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V48,Car occupant injured in noncollision transport accident,20,External causes of morbidity (V00-Y99),,Car occupant injured in transport accident (V40-V49),[],"['overturning car NOS', 'overturning car without collision']",[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V48'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V49,Car occupant injured in other and unspecified transport accidents,20,External causes of morbidity (V00-Y99),,Car occupant injured in transport accident (V40-V49),[],[],[],[],[],[],[],['The appropriate 7th character is to be added to each code from category V49'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
V50,Occupant of pick-up truck or van injured in collision with pedestrian or animal,20,External causes of morbidity (V00-Y99),,Occupant of pick-up truck or van injured in transport accident (V50-V59),[],[],['pick-up truck or van collision with animal-drawn vehicle or animal being ridden (V56.-)'],[],[],[],[],['The appropriate 7th character is to be added to each code from category V50'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
